step,epoch,loss,grad_norm,learning_rate,timestamp
831,0.11087391594396265,1.5088,3.4432003498077393,4.449265687583445e-05,2025-09-09T13:15:00.759495
832,0.11100733822548366,2.7195,6.720281600952148,4.448598130841122e-05,2025-09-09T13:15:02.792074
833,0.11114076050700467,1.873,4.913745880126953,4.4479305740987986e-05,2025-09-09T13:15:07.591529
834,0.11127418278852569,2.1796,4.287782669067383,4.4472630173564756e-05,2025-09-09T13:15:11.303246
835,0.1114076050700467,1.977,3.913792371749878,4.4465954606141526e-05,2025-09-09T13:15:15.867030
836,0.1115410273515677,1.6087,4.489917278289795,4.4459279038718295e-05,2025-09-09T13:15:18.801291
837,0.11167444963308873,2.0415,4.984029769897461,4.4452603471295065e-05,2025-09-09T13:15:21.262333
838,0.11180787191460974,1.8131,3.8233165740966797,4.4445927903871834e-05,2025-09-09T13:15:25.063396
839,0.11194129419613075,2.0367,5.879010200500488,4.44392523364486e-05,2025-09-09T13:15:27.280818
840,0.11207471647765177,1.7051,4.361258506774902,4.4432576769025366e-05,2025-09-09T13:15:30.951251
841,0.11220813875917278,1.793,3.439943790435791,4.4425901201602136e-05,2025-09-09T13:15:34.325993
842,0.1123415610406938,1.6904,3.557655096054077,4.4419225634178906e-05,2025-09-09T13:15:38.673710
843,0.11247498332221481,2.1752,4.461852073669434,4.4412550066755675e-05,2025-09-09T13:15:42.537800
844,0.11260840560373582,2.0624,5.756380558013916,4.4405874499332445e-05,2025-09-09T13:15:45.319268
845,0.11274182788525684,2.1566,7.724758148193359,4.4399198931909214e-05,2025-09-09T13:15:47.029603
846,0.11287525016677785,2.0356,5.217270374298096,4.4392523364485984e-05,2025-09-09T13:15:49.252557
847,0.11300867244829886,1.6222,5.07797384262085,4.438584779706275e-05,2025-09-09T13:15:51.785577
848,0.11314209472981988,1.9605,5.657322406768799,4.437917222963952e-05,2025-09-09T13:15:54.183366
849,0.11327551701134089,1.9823,4.312491416931152,4.437249666221629e-05,2025-09-09T13:15:56.975795
850,0.1134089392928619,2.2289,4.5606231689453125,4.436582109479306e-05,2025-09-09T13:16:00.135786
851,0.11354236157438292,1.6593,5.662594318389893,4.4359145527369825e-05,2025-09-09T13:16:05.139503
852,0.11367578385590393,1.6296,5.173748970031738,4.4352469959946594e-05,2025-09-09T13:16:07.644468
853,0.11380920613742496,1.8972,4.2979350090026855,4.4345794392523364e-05,2025-09-09T13:16:11.214924
854,0.11394262841894597,2.0214,4.083774566650391,4.433911882510013e-05,2025-09-09T13:16:15.045090
855,0.11407605070046697,1.8442,4.501204967498779,4.43324432576769e-05,2025-09-09T13:16:18.092722
856,0.114209472981988,2.3179,5.142387390136719,4.432576769025367e-05,2025-09-09T13:16:21.431095
857,0.114342895263509,2.037,5.812516212463379,4.431909212283044e-05,2025-09-09T13:16:24.607269
858,0.11447631754503002,2.3377,5.099965572357178,4.431241655540721e-05,2025-09-09T13:16:27.649374
859,0.11460973982655104,1.8741,3.945434093475342,4.430574098798398e-05,2025-09-09T13:16:33.245203
860,0.11474316210807205,1.8556,4.58873176574707,4.429906542056075e-05,2025-09-09T13:16:36.512578
861,0.11487658438959306,1.8594,4.978856563568115,4.429238985313752e-05,2025-09-09T13:16:39.445117
862,0.11501000667111408,2.0587,5.931153297424316,4.428571428571428e-05,2025-09-09T13:16:43.052750
863,0.11514342895263509,2.212,6.197887897491455,4.427903871829105e-05,2025-09-09T13:16:46.084817
864,0.11527685123415611,1.916,5.282969951629639,4.427236315086782e-05,2025-09-09T13:16:48.735061
865,0.11541027351567712,1.9579,4.771154403686523,4.426568758344459e-05,2025-09-09T13:16:52.978758
866,0.11554369579719813,1.9195,7.084381103515625,4.425901201602136e-05,2025-09-09T13:16:55.855334
867,0.11567711807871915,1.414,4.845510005950928,4.425233644859813e-05,2025-09-09T13:16:58.396002
868,0.11581054036024016,1.6155,5.688546657562256,4.42456608811749e-05,2025-09-09T13:17:00.810928
869,0.11594396264176117,2.3354,6.385220527648926,4.423898531375167e-05,2025-09-09T13:17:03.717893
870,0.11607738492328219,1.846,6.528886795043945,4.423230974632844e-05,2025-09-09T13:17:05.980036
871,0.1162108072048032,2.1259,5.306418418884277,4.422563417890521e-05,2025-09-09T13:17:08.664047
872,0.11634422948632421,2.0095,4.981961727142334,4.421895861148198e-05,2025-09-09T13:17:10.893986
873,0.11647765176784523,2.2293,5.246417999267578,4.421228304405875e-05,2025-09-09T13:17:14.578514
874,0.11661107404936624,1.6522,6.132680416107178,4.420560747663552e-05,2025-09-09T13:17:16.737323
875,0.11674449633088725,2.2415,6.635865688323975,4.419893190921229e-05,2025-09-09T13:17:18.398089
876,0.11687791861240827,1.8773,6.754237651824951,4.4192256341789056e-05,2025-09-09T13:17:21.436190
877,0.11701134089392928,0.7461,5.034261703491211,4.4185580774365826e-05,2025-09-09T13:17:23.909089
878,0.1171447631754503,2.0432,5.111099720001221,4.4178905206942595e-05,2025-09-09T13:17:26.305197
879,0.11727818545697132,2.3565,12.962141990661621,4.4172229639519365e-05,2025-09-09T13:17:28.617238
880,0.11741160773849232,1.8091,4.880868434906006,4.4165554072096135e-05,2025-09-09T13:17:32.061164
881,0.11754503002001335,1.8092,3.74869966506958,4.4158878504672904e-05,2025-09-09T13:17:36.512886
882,0.11767845230153436,1.8941,4.274882793426514,4.4152202937249674e-05,2025-09-09T13:17:40.156152
883,0.11781187458305536,2.5034,9.487968444824219,4.4145527369826436e-05,2025-09-09T13:17:42.392556
884,0.11794529686457639,2.0044,4.833865642547607,4.4138851802403206e-05,2025-09-09T13:17:46.807408
885,0.1180787191460974,2.0872,4.672290325164795,4.4132176234979975e-05,2025-09-09T13:17:51.113477
886,0.1182121414276184,2.0363,5.040199279785156,4.4125500667556745e-05,2025-09-09T13:17:55.348331
887,0.11834556370913943,1.6343,5.552152633666992,4.4118825100133515e-05,2025-09-09T13:17:57.456791
888,0.11847898599066044,1.9656,5.319330215454102,4.4112149532710284e-05,2025-09-09T13:18:00.954063
889,0.11861240827218146,1.5905,4.067701816558838,4.4105473965287054e-05,2025-09-09T13:18:04.842887
890,0.11874583055370247,1.6201,5.495693683624268,4.409879839786382e-05,2025-09-09T13:18:07.554879
891,0.11887925283522348,1.8282,5.75598669052124,4.409212283044059e-05,2025-09-09T13:18:09.970341
892,0.1190126751167445,1.6513,6.8892717361450195,4.408544726301736e-05,2025-09-09T13:18:12.441952
893,0.11914609739826551,1.406,3.974039077758789,4.407877169559413e-05,2025-09-09T13:18:16.128234
894,0.11927951967978652,2.1158,5.5157551765441895,4.4072096128170895e-05,2025-09-09T13:18:18.566191
895,0.11941294196130754,2.1967,5.8008131980896,4.4065420560747664e-05,2025-09-09T13:18:21.233875
896,0.11954636424282855,2.3028,6.940805435180664,4.4058744993324434e-05,2025-09-09T13:18:23.533589
897,0.11967978652434956,2.3043,8.156752586364746,4.40520694259012e-05,2025-09-09T13:18:25.162648
898,0.11981320880587058,2.2309,6.014990329742432,4.404539385847797e-05,2025-09-09T13:18:27.481395
899,0.11994663108739159,1.9991,4.587480545043945,4.403871829105474e-05,2025-09-09T13:18:30.099742
900,0.12008005336891261,1.8561,5.159125328063965,4.403204272363151e-05,2025-09-09T13:18:32.486057
901,0.12021347565043362,2.0317,5.129374027252197,4.402536715620828e-05,2025-09-09T13:18:35.054268
902,0.12034689793195463,2.2939,4.810719966888428,4.401869158878505e-05,2025-09-09T13:18:37.499808
903,0.12048032021347566,2.4235,5.299306869506836,4.401201602136182e-05,2025-09-09T13:18:40.912713
904,0.12061374249499666,1.9006,5.9813947677612305,4.400534045393859e-05,2025-09-09T13:18:43.205320
905,0.12074716477651767,1.8495,3.9436933994293213,4.399866488651535e-05,2025-09-09T13:18:48.127073
906,0.1208805870580387,1.9959,4.438663005828857,4.399198931909212e-05,2025-09-09T13:18:51.300073
907,0.1210140093395597,1.977,7.005773067474365,4.398531375166889e-05,2025-09-09T13:18:54.720857
908,0.12114743162108071,1.4828,5.118797302246094,4.397863818424566e-05,2025-09-09T13:18:57.520631
909,0.12128085390260174,2.0292,4.220952987670898,4.397196261682243e-05,2025-09-09T13:19:02.396698
910,0.12141427618412275,1.9843,3.821087121963501,4.39652870493992e-05,2025-09-09T13:19:06.962807
911,0.12154769846564377,2.0966,4.34100866317749,4.395861148197597e-05,2025-09-09T13:19:11.897599
912,0.12168112074716478,2.0501,3.990584135055542,4.395193591455274e-05,2025-09-09T13:19:16.286017
913,0.12181454302868579,1.783,4.398953437805176,4.394526034712951e-05,2025-09-09T13:19:19.214483
914,0.12194796531020681,1.8488,7.091254711151123,4.393858477970628e-05,2025-09-09T13:19:21.967499
915,0.12208138759172782,2.0814,4.845705032348633,4.393190921228305e-05,2025-09-09T13:19:24.975714
916,0.12221480987324883,1.2906,5.410719394683838,4.392523364485982e-05,2025-09-09T13:19:27.639443
917,0.12234823215476985,1.4145,4.54893684387207,4.391855807743658e-05,2025-09-09T13:19:30.306025
918,0.12248165443629086,2.0921,5.410913467407227,4.391188251001335e-05,2025-09-09T13:19:33.398899
919,0.12261507671781187,1.6393,5.6676249504089355,4.390520694259012e-05,2025-09-09T13:19:35.373455
920,0.12274849899933289,2.1216,4.593725681304932,4.389853137516689e-05,2025-09-09T13:19:38.976514
921,0.1228819212808539,1.9781,5.355841159820557,4.389185580774366e-05,2025-09-09T13:19:42.206604
922,0.12301534356237491,0.9696,3.450014591217041,4.388518024032043e-05,2025-09-09T13:19:45.162659
923,0.12314876584389593,1.6474,4.001672744750977,4.38785046728972e-05,2025-09-09T13:19:49.642598
924,0.12328218812541694,1.9548,4.565184116363525,4.387182910547397e-05,2025-09-09T13:19:54.041282
925,0.12341561040693796,2.2288,5.412865161895752,4.386515353805074e-05,2025-09-09T13:19:58.968685
926,0.12354903268845897,1.9668,4.363587379455566,4.3858477970627506e-05,2025-09-09T13:20:03.208364
927,0.12368245496997998,2.3125,7.146822929382324,4.3851802403204276e-05,2025-09-09T13:20:05.782042
928,0.123815877251501,2.454,9.055215835571289,4.384512683578104e-05,2025-09-09T13:20:07.820230
929,0.12394929953302201,1.6379,4.789008140563965,4.383845126835781e-05,2025-09-09T13:20:10.630252
930,0.12408272181454302,1.7418,5.226983547210693,4.383177570093458e-05,2025-09-09T13:20:12.875060
931,0.12421614409606405,1.7202,4.698408126831055,4.382510013351135e-05,2025-09-09T13:20:15.609345
932,0.12434956637758506,2.3127,4.063625812530518,4.381842456608812e-05,2025-09-09T13:20:19.597986
933,0.12448298865910606,1.4499,3.6837809085845947,4.3811748998664886e-05,2025-09-09T13:20:23.054525
934,0.12461641094062709,1.9242,4.478752613067627,4.3805073431241656e-05,2025-09-09T13:20:26.241157
935,0.1247498332221481,2.259,4.638415336608887,4.3798397863818425e-05,2025-09-09T13:20:30.656456
936,0.12488325550366912,2.1178,7.660998821258545,4.3791722296395195e-05,2025-09-09T13:20:32.355157
937,0.12501667778519013,1.4705,3.8473927974700928,4.3785046728971965e-05,2025-09-09T13:20:35.547393
938,0.12515010006671115,2.2345,4.705294132232666,4.3778371161548734e-05,2025-09-09T13:20:40.149520
939,0.12528352234823215,1.8466,4.433772087097168,4.3771695594125504e-05,2025-09-09T13:20:43.015927
940,0.12541694462975317,1.5983,4.28788948059082,4.3765020026702266e-05,2025-09-09T13:20:46.012017
941,0.1255503669112742,1.6142,3.34797739982605,4.3758344459279036e-05,2025-09-09T13:20:49.909217
942,0.1256837891927952,2.0568,5.1608805656433105,4.3751668891855805e-05,2025-09-09T13:20:52.712470
943,0.1258172114743162,2.1895,4.904479026794434,4.374499332443258e-05,2025-09-09T13:20:56.280832
944,0.12595063375583723,1.8124,4.464865684509277,4.373831775700935e-05,2025-09-09T13:20:59.443447
945,0.12608405603735823,2.3173,4.758244514465332,4.373164218958612e-05,2025-09-09T13:21:03.750645
946,0.12621747831887925,2.0448,5.7947001457214355,4.372496662216289e-05,2025-09-09T13:21:07.398647
947,0.12635090060040027,2.1848,5.887766361236572,4.371829105473966e-05,2025-09-09T13:21:10.199187
948,0.12648432288192127,2.3252,7.837704658508301,4.371161548731643e-05,2025-09-09T13:21:12.733172
949,0.1266177451634423,1.5712,5.950263977050781,4.370493991989319e-05,2025-09-09T13:21:14.929387
950,0.12675116744496331,1.6837,7.887742519378662,4.369826435246996e-05,2025-09-09T13:21:16.741580
951,0.1268845897264843,1.4847,4.42425537109375,4.369158878504673e-05,2025-09-09T13:21:19.719492
952,0.12701801200800533,2.442,4.830657005310059,4.36849132176235e-05,2025-09-09T13:21:23.043732
953,0.12715143428952635,2.0046,7.506582736968994,4.367823765020027e-05,2025-09-09T13:21:24.648241
954,0.12728485657104738,2.018,6.160760402679443,4.367156208277704e-05,2025-09-09T13:21:27.796448
955,0.12741827885256837,1.9692,4.963974475860596,4.366488651535381e-05,2025-09-09T13:21:31.653953
956,0.1275517011340894,2.932,4.753602504730225,4.365821094793058e-05,2025-09-09T13:21:36.646443
957,0.12768512341561042,1.6952,4.073908805847168,4.365153538050735e-05,2025-09-09T13:21:40.188698
958,0.1278185456971314,3.1358,7.009746074676514,4.364485981308412e-05,2025-09-09T13:21:42.549896
959,0.12795196797865244,2.3592,8.757266998291016,4.363818424566089e-05,2025-09-09T13:21:45.342057
960,0.12808539026017346,1.7581,5.39046573638916,4.363150867823765e-05,2025-09-09T13:21:48.448859
961,0.12821881254169445,1.5093,8.423527717590332,4.362483311081442e-05,2025-09-09T13:21:50.667477
962,0.12835223482321548,1.8155,3.981998920440674,4.361815754339119e-05,2025-09-09T13:21:55.481244
963,0.1284856571047365,2.1024,4.224724292755127,4.361148197596796e-05,2025-09-09T13:21:58.925847
964,0.1286190793862575,1.4302,5.64141845703125,4.360480640854473e-05,2025-09-09T13:22:00.856081
965,0.12875250166777852,1.788,5.048982620239258,4.35981308411215e-05,2025-09-09T13:22:03.032628
966,0.12888592394929954,1.8182,3.6233723163604736,4.359145527369827e-05,2025-09-09T13:22:07.355967
967,0.12901934623082054,1.836,5.519987106323242,4.358477970627504e-05,2025-09-09T13:22:09.863966
968,0.12915276851234156,1.9797,5.2392096519470215,4.357810413885181e-05,2025-09-09T13:22:12.122234
969,0.12928619079386258,2.4044,6.844237804412842,4.3571428571428576e-05,2025-09-09T13:22:14.474665
970,0.12941961307538358,2.0632,4.622590065002441,4.3564753004005346e-05,2025-09-09T13:22:17.278394
971,0.1295530353569046,2.0891,3.995478630065918,4.3558077436582115e-05,2025-09-09T13:22:20.551469
972,0.12968645763842562,2.1749,4.185164928436279,4.355140186915888e-05,2025-09-09T13:22:24.800683
973,0.12981987991994662,2.2142,6.112298488616943,4.354472630173565e-05,2025-09-09T13:22:26.885584
974,0.12995330220146764,1.9241,4.861849308013916,4.353805073431242e-05,2025-09-09T13:22:29.295203
975,0.13008672448298866,2.0807,5.317629814147949,4.353137516688919e-05,2025-09-09T13:22:32.730395
976,0.1302201467645097,2.0226,5.28230619430542,4.3524699599465956e-05,2025-09-09T13:22:35.987760
977,0.13035356904603068,2.0199,4.195014476776123,4.3518024032042726e-05,2025-09-09T13:22:40.583499
978,0.1304869913275517,1.953,5.102816104888916,4.3511348464619495e-05,2025-09-09T13:22:42.855560
979,0.13062041360907273,1.5624,3.896054267883301,4.3504672897196265e-05,2025-09-09T13:22:47.396677
980,0.13075383589059372,2.3889,4.726167678833008,4.3497997329773035e-05,2025-09-09T13:22:51.701574
981,0.13088725817211475,2.3111,4.498959541320801,4.3491321762349804e-05,2025-09-09T13:22:55.623495
982,0.13102068045363577,2.0221,6.139006614685059,4.3484646194926574e-05,2025-09-09T13:22:59.102387
983,0.13115410273515676,2.0876,6.787338733673096,4.3477970627503336e-05,2025-09-09T13:23:01.402083
984,0.1312875250166778,2.2947,5.2285871505737305,4.3471295060080106e-05,2025-09-09T13:23:04.221550
985,0.1314209472981988,1.8223,4.15529203414917,4.3464619492656875e-05,2025-09-09T13:23:07.510227
986,0.1315543695797198,2.4445,4.471816062927246,4.3457943925233645e-05,2025-09-09T13:23:10.925287
987,0.13168779186124083,1.7838,3.5620126724243164,4.3451268357810415e-05,2025-09-09T13:23:15.964378
988,0.13182121414276185,1.8957,5.654029846191406,4.3444592790387184e-05,2025-09-09T13:23:20.008692
989,0.13195463642428285,1.6037,4.270999431610107,4.3437917222963954e-05,2025-09-09T13:23:23.561294
990,0.13208805870580387,1.5908,3.839961528778076,4.343124165554072e-05,2025-09-09T13:23:27.882667
991,0.1322214809873249,2.1008,4.638422966003418,4.342456608811749e-05,2025-09-09T13:23:31.736517
992,0.13235490326884589,1.4855,3.82981538772583,4.341789052069426e-05,2025-09-09T13:23:36.072082
993,0.1324883255503669,1.7558,4.064698696136475,4.341121495327103e-05,2025-09-09T13:23:40.175057
994,0.13262174783188793,1.8882,4.14280366897583,4.3404539385847795e-05,2025-09-09T13:23:44.800818
995,0.13275517011340893,2.2824,7.119210243225098,4.3397863818424564e-05,2025-09-09T13:23:46.793033
996,0.13288859239492995,1.8641,4.334657669067383,4.3391188251001334e-05,2025-09-09T13:23:50.320700
997,0.13302201467645097,2.4148,8.035734176635742,4.33845126835781e-05,2025-09-09T13:23:52.262418
998,0.13315543695797197,1.8252,6.159099102020264,4.337783711615487e-05,2025-09-09T13:23:54.368592
999,0.133288859239493,2.009,4.709867000579834,4.337116154873164e-05,2025-09-09T13:23:57.136983
1000,0.133422281521014,1.8698,4.444532871246338,4.336448598130841e-05,2025-09-09T13:23:59.867421
1001,0.13355570380253504,2.1755,4.075920104980469,4.335781041388518e-05,2025-09-09T13:24:05.432516
1002,0.13368912608405603,1.4792,8.491113662719727,4.335113484646195e-05,2025-09-09T13:24:07.039351
1003,0.13382254836557705,1.393,4.230276584625244,4.334445927903872e-05,2025-09-09T13:24:10.598492
1004,0.13395597064709808,2.3198,4.625194072723389,4.333778371161549e-05,2025-09-09T13:24:15.107638
1005,0.13408939292861907,2.146,6.636203289031982,4.333110814419226e-05,2025-09-09T13:24:17.503995
1006,0.1342228152101401,1.9042,4.123940467834473,4.332443257676902e-05,2025-09-09T13:24:22.019216
1007,0.13435623749166112,1.2885,6.405052185058594,4.331775700934579e-05,2025-09-09T13:24:24.454738
1008,0.1344896597731821,2.4768,6.429289817810059,4.331108144192256e-05,2025-09-09T13:24:27.742258
1009,0.13462308205470314,1.8846,4.385485649108887,4.330440587449933e-05,2025-09-09T13:24:31.976710
1010,0.13475650433622416,1.7193,4.381750106811523,4.32977303070761e-05,2025-09-09T13:24:34.655788
1011,0.13488992661774515,1.5128,4.365653038024902,4.329105473965287e-05,2025-09-09T13:24:38.214589
1012,0.13502334889926618,1.7983,5.514692783355713,4.3284379172229646e-05,2025-09-09T13:24:41.270418
1013,0.1351567711807872,1.9628,3.832111120223999,4.3277703604806416e-05,2025-09-09T13:24:46.037376
1014,0.1352901934623082,2.0083,5.877689361572266,4.3271028037383185e-05,2025-09-09T13:24:49.915006
1015,0.13542361574382922,1.9881,4.448529243469238,4.326435246995995e-05,2025-09-09T13:24:53.715687
1016,0.13555703802535024,2.3209,4.320118427276611,4.325767690253672e-05,2025-09-09T13:24:58.316868
1017,0.13569046030687124,2.022,4.036832332611084,4.325100133511349e-05,2025-09-09T13:25:02.735811
1018,0.13582388258839226,1.8474,3.8060832023620605,4.324432576769026e-05,2025-09-09T13:25:07.317093
1019,0.13595730486991328,1.8678,5.7943196296691895,4.3237650200267026e-05,2025-09-09T13:25:09.739827
1020,0.13609072715143428,2.0364,4.552997589111328,4.3230974632843796e-05,2025-09-09T13:25:12.686569
1021,0.1362241494329553,2.2227,4.3845343589782715,4.3224299065420565e-05,2025-09-09T13:25:16.660987
1022,0.13635757171447632,2.1576,4.453465461730957,4.3217623497997335e-05,2025-09-09T13:25:22.583174
1023,0.13649099399599735,2.5022,5.640142917633057,4.3210947930574104e-05,2025-09-09T13:25:25.424183
1024,0.13662441627751834,1.7348,4.230575084686279,4.3204272363150874e-05,2025-09-09T13:25:28.188524
1025,0.13675783855903936,2.0725,5.21242094039917,4.3197596795727644e-05,2025-09-09T13:25:31.400293
1026,0.13689126084056039,2.1062,4.379599571228027,4.3190921228304406e-05,2025-09-09T13:25:35.214830
1027,0.13702468312208138,1.1877,6.626060485839844,4.3184245660881176e-05,2025-09-09T13:25:37.348022
1028,0.1371581054036024,1.8449,4.583907127380371,4.3177570093457945e-05,2025-09-09T13:25:40.863583
1029,0.13729152768512343,1.8047,4.907410144805908,4.3170894526034715e-05,2025-09-09T13:25:43.415433
1030,0.13742494996664442,1.9509,4.215096473693848,4.3164218958611484e-05,2025-09-09T13:25:47.354925
1031,0.13755837224816544,2.4288,4.929942607879639,4.3157543391188254e-05,2025-09-09T13:25:52.710823
1032,0.13769179452968647,1.6896,4.2314581871032715,4.3150867823765024e-05,2025-09-09T13:25:55.479460
1033,0.13782521681120746,1.1409,4.383183002471924,4.314419225634179e-05,2025-09-09T13:25:59.134556
1034,0.13795863909272849,1.3612,6.794518947601318,4.313751668891856e-05,2025-09-09T13:26:01.018303
1035,0.1380920613742495,1.7469,5.4610724449157715,4.313084112149533e-05,2025-09-09T13:26:03.224654
1036,0.1382254836557705,1.9867,5.578244686126709,4.31241655540721e-05,2025-09-09T13:26:05.511896
1037,0.13835890593729153,1.8764,6.0402936935424805,4.311748998664887e-05,2025-09-09T13:26:08.185164
1038,0.13849232821881255,2.1175,4.732730388641357,4.3110814419225634e-05,2025-09-09T13:26:12.663639
1039,0.13862575050033354,2.1646,5.324995517730713,4.3104138851802404e-05,2025-09-09T13:26:17.071819
1040,0.13875917278185457,2.3746,6.473470211029053,4.309746328437917e-05,2025-09-09T13:26:19.368222
1041,0.1388925950633756,1.6852,4.277513027191162,4.309078771695594e-05,2025-09-09T13:26:22.742100
1042,0.13902601734489659,2.2939,4.937746524810791,4.308411214953271e-05,2025-09-09T13:26:26.241612
1043,0.1391594396264176,1.8832,5.80314302444458,4.307743658210948e-05,2025-09-09T13:26:28.774527
1044,0.13929286190793863,1.3946,4.3640899658203125,4.307076101468625e-05,2025-09-09T13:26:32.539934
1045,0.13942628418945963,2.061,4.274504661560059,4.306408544726302e-05,2025-09-09T13:26:36.427393
1046,0.13955970647098065,1.6572,3.9451868534088135,4.305740987983979e-05,2025-09-09T13:26:39.770160
1047,0.13969312875250167,2.1006,5.953551769256592,4.305073431241656e-05,2025-09-09T13:26:43.131375
1048,0.1398265510340227,1.5981,3.6139678955078125,4.304405874499333e-05,2025-09-09T13:26:46.886703
1049,0.1399599733155437,2.1659,5.795441150665283,4.303738317757009e-05,2025-09-09T13:26:49.644753
1050,0.1400933955970647,1.9674,5.081735610961914,4.303070761014686e-05,2025-09-09T13:26:52.307925
1051,0.14022681787858574,1.9901,5.846867084503174,4.302403204272363e-05,2025-09-09T13:26:54.816102
1052,0.14036024016010673,1.5011,4.175078392028809,4.30173564753004e-05,2025-09-09T13:26:57.998490
1053,0.14049366244162775,1.9879,5.1041717529296875,4.301068090787717e-05,2025-09-09T13:27:00.444135
1054,0.14062708472314878,2.2329,5.004532814025879,4.300400534045394e-05,2025-09-09T13:27:04.536988
1055,0.14076050700466977,2.3447,5.247099876403809,4.299732977303071e-05,2025-09-09T13:27:07.095148
1056,0.1408939292861908,2.081,6.6525115966796875,4.299065420560748e-05,2025-09-09T13:27:09.143755
1057,0.14102735156771182,1.7367,4.533377647399902,4.298397863818425e-05,2025-09-09T13:27:11.704916
1058,0.1411607738492328,1.7201,5.339812755584717,4.297730307076102e-05,2025-09-09T13:27:13.989272
1059,0.14129419613075384,1.9076,4.6041131019592285,4.297062750333779e-05,2025-09-09T13:27:17.502007
1060,0.14142761841227486,2.4876,6.5498881340026855,4.296395193591455e-05,2025-09-09T13:27:20.866022
1061,0.14156104069379585,1.77,4.07673978805542,4.295727636849132e-05,2025-09-09T13:27:25.029525
1062,0.14169446297531688,1.851,4.231426239013672,4.295060080106809e-05,2025-09-09T13:27:29.076829
1063,0.1418278852568379,2.2864,5.096099853515625,4.294392523364486e-05,2025-09-09T13:27:32.372388
1064,0.1419613075383589,1.983,4.538783073425293,4.293724966622163e-05,2025-09-09T13:27:35.821005
1065,0.14209472981987992,2.3575,6.158450126647949,4.29305740987984e-05,2025-09-09T13:27:39.136305
1066,0.14222815210140094,2.003,4.44842004776001,4.292389853137517e-05,2025-09-09T13:27:42.935966
1067,0.14236157438292193,2.3523,5.386539936065674,4.291722296395194e-05,2025-09-09T13:27:45.572662
1068,0.14249499666444296,2.1667,4.718576431274414,4.291054739652871e-05,2025-09-09T13:27:49.784625
1069,0.14262841894596398,1.8508,4.605586528778076,4.2903871829105476e-05,2025-09-09T13:27:53.252337
1070,0.142761841227485,2.2579,4.371946811676025,4.2897196261682246e-05,2025-09-09T13:27:56.630357
1071,0.142895263509006,2.3016,4.597565650939941,4.2890520694259015e-05,2025-09-09T13:27:59.889656
1072,0.14302868579052702,1.9916,4.810929775238037,4.288384512683578e-05,2025-09-09T13:28:02.894099
1073,0.14316210807204804,1.7101,4.8497633934021,4.287716955941255e-05,2025-09-09T13:28:05.245365
1074,0.14329553035356904,1.7785,5.753186225891113,4.287049399198932e-05,2025-09-09T13:28:08.406049
1075,0.14342895263509006,1.9577,5.464227199554443,4.286381842456609e-05,2025-09-09T13:28:10.866602
1076,0.14356237491661109,2.4425,5.687277793884277,4.2857142857142856e-05,2025-09-09T13:28:14.685104
1077,0.14369579719813208,1.8088,5.484638690948486,4.2850467289719626e-05,2025-09-09T13:28:17.209996
1078,0.1438292194796531,2.0412,5.413975238800049,4.2843791722296395e-05,2025-09-09T13:28:19.520898
1079,0.14396264176117413,1.8006,5.58908224105835,4.2837116154873165e-05,2025-09-09T13:28:21.724842
1080,0.14409606404269512,2.1085,4.318421840667725,4.2830440587449934e-05,2025-09-09T13:28:26.384995
1081,0.14422948632421614,1.9913,4.519324779510498,4.2823765020026704e-05,2025-09-09T13:28:29.333979
1082,0.14436290860573717,1.4918,5.272145748138428,4.2817089452603474e-05,2025-09-09T13:28:32.091920
1083,0.14449633088725816,2.0398,4.9693708419799805,4.281041388518024e-05,2025-09-09T13:28:35.177472
1084,0.14462975316877918,2.0217,4.505456924438477,4.280373831775701e-05,2025-09-09T13:28:40.252603
1085,0.1447631754503002,2.2914,5.996904373168945,4.279706275033378e-05,2025-09-09T13:28:42.951965
1086,0.1448965977318212,2.1368,5.473721027374268,4.279038718291055e-05,2025-09-09T13:28:45.151091
1087,0.14503002001334223,1.943,4.128421306610107,4.278371161548732e-05,2025-09-09T13:28:48.730877
1088,0.14516344229486325,1.7085,3.4729912281036377,4.277703604806409e-05,2025-09-09T13:28:54.886141
1089,0.14529686457638424,1.5174,4.5499348640441895,4.277036048064086e-05,2025-09-09T13:28:57.405415
1090,0.14543028685790527,2.3711,6.2013397216796875,4.276368491321763e-05,2025-09-09T13:29:00.356603
1091,0.1455637091394263,1.7658,3.9312353134155273,4.27570093457944e-05,2025-09-09T13:29:03.793521
1092,0.14569713142094728,1.5993,4.071582317352295,4.275033377837116e-05,2025-09-09T13:29:07.021163
1093,0.1458305537024683,2.1993,4.9543070793151855,4.274365821094793e-05,2025-09-09T13:29:10.038834
1094,0.14596397598398933,2.0172,3.9034523963928223,4.27369826435247e-05,2025-09-09T13:29:14.896185
1095,0.14609739826551035,1.7273,5.1774210929870605,4.273030707610147e-05,2025-09-09T13:29:17.843861
1096,0.14623082054703135,2.3075,8.222021102905273,4.272363150867824e-05,2025-09-09T13:29:19.799258
1097,0.14636424282855237,1.8716,5.960610866546631,4.271695594125501e-05,2025-09-09T13:29:23.257530
1098,0.1464976651100734,2.3042,6.254424571990967,4.271028037383178e-05,2025-09-09T13:29:25.630152
1099,0.1466310873915944,1.8219,4.693343639373779,4.270360480640855e-05,2025-09-09T13:29:29.459728
1100,0.1467645096731154,1.6634,4.635890007019043,4.269692923898532e-05,2025-09-09T13:29:32.153247
